Unnamed: 0,date,day,info,output,strategy_result,day1-date,day1-day,day1-high,day1-high-time,day2-date,day2-day,day2-high,day2-high-timestamp,day2-low,day2-low-timestamp,day3-date,day3-day,day3-high,day3-low,day3-low-timestamp,day3-pct-change,pct,100000,pnl_pct
12,5/4/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,5/4/2015,Monday,8345.35,2015-05-04 15:28:00+05:30,5/6/2015,Wednesday,8330.3,2015-05-06 09:15:00+05:30,8083.35,2015-05-06 15:18:00+05:30,5/7/2015,Thursday,8228.9,7997.35,2015-05-07 14:48:00+05:30,-0.369567909,0.369567909,108809.8647,0.0036956790900000004
13,5/11/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,5/11/2015,Monday,8332.7,2015-05-11 15:13:00+05:30,5/13/2015,Wednesday,8254.55,2015-05-13 10:01:00+05:30,8093.55,2015-05-13 11:12:00+05:30,5/14/2015,Thursday,8122.2,8137.55,2015-05-14 09:20:00+05:30,-0.13726169,0.13726169,108959.219,0.0013726169
14,5/25/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,5/25/2015,Monday,8441.95,2015-05-25 09:21:00+05:30,5/27/2015,Wednesday,8342.6,2015-05-27 15:22:00+05:30,8279.5,2015-05-27 09:29:00+05:30,5/28/2015,Thursday,8442.2,8270.3,2015-05-28 12:58:00+05:30,-0.319925231,0.319925231,109307.807,0.0031992523099999997
15,6/1/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,6/1/2015,Monday,8467.05,2015-06-01 11:30:00+05:30,6/3/2015,Wednesday,8234.4,2015-06-03 09:15:00+05:30,8094.45,2015-06-03 12:09:00+05:30,6/4/2015,Thursday,8364.2,8057.3,2015-06-04 14:10:00+05:30,-0.223171861,0.223171861,109551.7513,0.00223171861
16,6/11/2015,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,6/11/2015,Thursday,8161.65,2015-06-11 09:15:00+05:30,6/12/2015,Friday,7995.3,2015-06-12 12:10:00+05:30,7940.95,2015-06-12 14:31:00+05:30,6/15/2015,Monday,8129.15,7945.55,2015-06-15 09:16:00+05:30,0.244785015,-0.244785015,109283.585,-0.00244785015
17,6/25/2015,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,6/25/2015,Thursday,8423.05,2015-06-25 14:43:00+05:30,6/26/2015,Friday,8408.35,2015-06-26 09:17:00+05:30,8340.1,2015-06-26 12:34:00+05:30,6/29/2015,Monday,8369.35,8196.1,2015-06-29 10:57:00+05:30,0.962162228,-0.962162228,108232.0997,-0.009621622279999999
18,7/6/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,7/6/2015,Monday,8532.1,2015-07-06 15:12:00+05:30,7/8/2015,Wednesday,8457.5,2015-07-08 10:34:01+05:30,8342.15,2015-07-08 12:26:01+05:30,7/9/2015,Thursday,8479.25,8323.0,2015-07-09 15:16:00+05:30,-0.355057174,0.355057174,108616.3855,0.00355057174
19,7/9/2015,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,7/9/2015,Thursday,8400.0,2015-07-09 09:18:00+05:30,7/10/2015,Friday,8376.85,2015-07-10 15:10:01+05:30,8316.35,2015-07-10 10:55:01+05:30,7/13/2015,Monday,8532.1,8355.4,2015-07-13 11:59:00+05:30,0.763940576,-0.763940576,107786.6209,-0.00763940576
20,7/23/2015,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,7/23/2015,Thursday,8654.6,2015-07-23 09:30:00+05:30,7/24/2015,Friday,8588.15,2015-07-24 09:15:00+05:30,8513.5,2015-07-24 15:07:00+05:30,7/27/2015,Monday,8623.9,8352.5,2015-07-27 15:16:01+05:30,-1.532012105,1.532012105,109437.9249,0.01532012105
21,7/27/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,7/27/2015,Monday,8492.1,2015-07-27 09:15:00+05:30,7/29/2015,Wednesday,8381.25,2015-07-29 13:10:01+05:30,8339.8,2015-07-29 09:29:00+05:30,7/30/2015,Thursday,8654.6,8408.7,2015-07-30 15:02:00+05:30,0.188394428,-0.188394428,109231.75,-0.00188394428
22,8/6/2015,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,8/6/2015,Thursday,8606.05,2015-08-06 14:21:00+05:30,8/7/2015,Friday,8595.65,2015-08-07 09:55:00+05:30,8553.25,2015-08-07 15:04:00+05:30,8/10/2015,Monday,8563.7,8498.0,2015-08-10 15:09:00+05:30,-0.86393844,0.86393844,110175.4451,0.0086393844
23,8/10/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,8/10/2015,Monday,8621.4,2015-08-10 10:29:00+05:30,8/12/2015,Wednesday,8446.7,2015-08-12 09:15:00+05:30,8338.0,2015-08-12 15:18:00+05:30,8/13/2015,Thursday,8606.05,8341.25,2015-08-13 15:06:00+05:30,-0.025640108,0.025640108,110203.6942,0.00025640108
24,8/17/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,8/17/2015,Monday,8530.5,2015-08-17 09:15:00+05:30,8/19/2015,Wednesday,8520.3,2015-08-19 11:29:00+05:30,8426.55,2015-08-19 09:18:00+05:30,8/20/2015,Thursday,8429.15,8359.75,2015-08-20 15:02:00+05:30,-1.061087748,1.061087748,111373.0521,0.010610877480000001
25,8/20/2015,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,8/20/2015,Thursday,8501.0,2015-08-20 09:32:01+05:30,8/21/2015,Friday,8321.75,2015-08-21 14:59:01+05:30,8225.25,2015-08-21 09:24:00+05:30,8/24/2015,Monday,8530.5,7769.7,2015-08-24 15:24:00+05:30,-3.190188618,3.190188618,114926.0625,0.03190188618
26,8/24/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,8/24/2015,Monday,8058.95,2015-08-24 09:17:01+05:30,8/26/2015,Wednesday,7929.85,2015-08-26 10:39:00+05:30,7777.4,2015-08-26 15:11:00+05:30,8/27/2015,Thursday,8501.0,7862.6,2015-08-27 09:28:00+05:30,0.518995094,-0.518995094,114329.6019,-0.00518995094
27,8/31/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,8/31/2015,Monday,8043.4,2015-08-31 11:27:01+05:30,9/2/2015,Wednesday,7857.8,2015-09-02 09:15:00+05:30,7699.7,2015-09-02 15:07:00+05:30,9/3/2015,Thursday,7963.15,7754.35,2015-09-03 09:27:00+05:30,0.730598306,-0.730598306,113494.3117,-0.00730598306
28,9/3/2015,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,9/3/2015,Thursday,7845.45,2015-09-03 14:21:01+05:30,9/4/2015,Friday,7803.4,2015-09-04 09:15:00+05:30,7628.75,2015-09-04 14:20:01+05:30,9/7/2015,Monday,8043.4,7546.35,2015-09-07 15:28:00+05:30,-1.79048585,1.79048585,115526.4113,0.0179048585
29,9/21/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,9/21/2015,Monday,7987.75,2015-09-21 14:57:00+05:30,9/23/2015,Wednesday,7882.9,2015-09-23 14:30:00+05:30,7724.95,2015-09-23 09:21:01+05:30,9/24/2015,Thursday,7819.45,7804.3,2015-09-24 09:49:00+05:30,0.421160105,-0.421160105,115039.8602,-0.00421160105
30,10/12/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,10/12/2015,Monday,8243.95,2015-10-12 09:17:00+05:30,10/14/2015,Wednesday,8139.15,2015-10-14 10:18:00+05:30,8103.85,2015-10-14 15:12:00+05:30,10/15/2015,Thursday,8196.75,8130.85,2015-10-15 09:15:00+05:30,0.54583341,-0.54583341,114411.9342,-0.0054583341
31,10/26/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,10/26/2015,Monday,8335.35,2015-10-26 09:15:01+05:30,10/28/2015,Wednesday,8209.05,2015-10-28 09:50:00+05:30,8132.4,2015-10-28 14:47:00+05:30,10/29/2015,Thursday,8190.35,8098.15,2015-10-29 15:23:00+05:30,-0.712975419,0.712975419,115227.6631,0.00712975419
32,10/29/2015,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,10/29/2015,Thursday,8177.75,2015-10-29 09:15:00+05:30,10/30/2015,Friday,8146.05,2015-10-30 10:49:00+05:30,8045.25,2015-10-30 14:50:00+05:30,11/2/2015,Monday,8335.35,7995.7,2015-11-02 14:15:00+05:30,-0.058344144,0.058344144,115294.8917,0.0005834414400000001
33,11/5/2015,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,11/5/2015,Thursday,8029.4,2015-11-05 09:15:00+05:30,11/6/2015,Friday,8002.4,2015-11-06 09:21:00+05:30,7927.3,2015-11-06 10:28:01+05:30,11/9/2015,Monday,8060.55,7772.8,2015-11-09 09:15:00+05:30,1.580586139,-1.580586139,113472.5567,-0.01580586139
34,12/3/2015,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,12/3/2015,Thursday,7912.3,2015-12-03 09:26:00+05:30,12/4/2015,Friday,7821.25,2015-12-04 13:53:00+05:30,7775.9,2015-12-04 15:25:00+05:30,12/7/2015,Monday,7965.1,7746.1,2015-12-07 14:13:00+05:30,-0.6740682,0.6740682,114237.4391,0.0067406820000000004
35,12/7/2015,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,12/7/2015,Monday,7825.35,2015-12-07 09:15:00+05:30,12/9/2015,Wednesday,7702.8,2015-12-09 09:33:00+05:30,7608.3,2015-12-09 15:08:00+05:30,12/10/2015,Thursday,7912.3,7610.15,2015-12-10 11:15:00+05:30,0.513521646,-0.513521646,113650.8051,-0.0051352164600000005
36,12/17/2015,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,12/17/2015,Thursday,7852.5,2015-12-17 15:19:00+05:30,12/18/2015,Friday,7835.95,2015-12-18 09:25:00+05:30,7754.1,2015-12-18 15:10:00+05:30,12/21/2015,Monday,7663.65,7739.15,2015-12-21 09:15:00+05:30,1.096744624,-1.096744624,112404.346,-0.010967446240000001
37,1/4/2016,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,1/4/2016,Monday,7937.45,2016-01-04 09:53:00+05:30,1/6/2016,Wednesday,7800.95,2016-01-06 13:23:00+05:30,7721.2,2016-01-06 14:15:00+05:30,1/7/2016,Thursday,7954.95,7557.25,2016-01-07 15:20:00+05:30,-1.351430601,1.351430601,113923.4127,0.01351430601
38,1/7/2016,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,1/7/2016,Thursday,7673.35,2016-01-07 09:15:00+05:30,1/8/2016,Friday,7633.25,2016-01-08 09:18:00+05:30,7581.15,2016-01-08 11:12:00+05:30,1/11/2016,Monday,7937.45,7494.55,2016-01-11 09:43:00+05:30,0.593162359,-0.593162359,113247.6619,-0.005931623590000001
39,1/11/2016,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,1/11/2016,Monday,7604.75,2016-01-11 14:28:00+05:30,1/13/2016,Wednesday,7590.85,2016-01-13 14:46:00+05:30,7426.1,2016-01-13 13:03:00+05:30,1/14/2016,Thursday,7673.35,7444.15,2016-01-14 09:21:00+05:30,0.93763176,-0.93763176,112185.8159,-0.0093763176
40,1/14/2016,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,1/14/2016,Thursday,7604.45,2016-01-14 13:29:00+05:30,1/15/2016,Friday,7565.85,2016-01-15 09:15:00+05:30,7427.45,2016-01-15 15:04:00+05:30,1/18/2016,Monday,7604.75,7336.4,2016-01-18 15:13:00+05:30,-0.998612851,0.998612851,113306.1179,0.00998612851
41,1/18/2016,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,1/18/2016,Monday,7463.35,2016-01-18 09:16:00+05:30,1/20/2016,Wednesday,7419.95,2016-01-20 09:15:00+05:30,7241.6,2016-01-20 14:40:00+05:30,1/21/2016,Thursday,7604.45,7250.25,2016-01-21 13:15:00+05:30,-1.309537527,1.309537527,114789.904,0.013095375270000001
42,1/25/2016,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,1/25/2016,Monday,7487.1,2016-01-25 09:43:00+05:30,1/27/2016,Wednesday,7476.65,2016-01-27 12:40:00+05:30,7420.05,2016-01-27 09:43:00+05:30,1/28/2016,Thursday,7398.15,7412.9,2016-01-28 09:15:00+05:30,0.001346529,-0.001346529,114788.3583,-1.3465289999999999e-05
43,2/1/2016,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,2/1/2016,Monday,7600.3,2016-02-01 10:34:00+05:30,2/3/2016,Wednesday,7419.35,2016-02-03 13:32:00+05:30,7354.05,2016-02-03 15:23:00+05:30,2/4/2016,Thursday,7468.8,7366.75,2016-02-04 14:48:00+05:30,0.018215059,-0.018215059,114767.4495,-0.00018215058999999998
44,2/8/2016,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,2/8/2016,Monday,7512.3,2016-02-08 13:56:00+05:30,2/10/2016,Wednesday,7270.45,2016-02-10 09:17:00+05:30,7177.8,2016-02-10 13:53:00+05:30,2/11/2016,Thursday,7456.9,6960.2,2016-02-11 15:25:00+05:30,-3.222807991,3.222807991,118466.1841,0.03222807991
